CustomerID,Recency,Frequency,Monetary,Cluster
15527,18,162,2428.53,Champions
15528,254,26,229.33,About to Sleep
15529,22,662,3962.6,Champions
15530,21,107,1497.31,Promising Customer
15531,8,219,1972.39,Champions
15532,25,251,1564.73,Potential Customer
15533,19,83,807.57,Potential Customer
15535,173,72,502.9,Needs Awareness
15537,163,24,110.92,About to Sleep
15539,7,41,538.46,Champions
15540,11,15,213.3,At Risk
15541,114,29,85.13000000000001,About to Sleep
15543,288,28,127.86,About to Sleep
15544,9,259,3546.71,Champions
15545,54,80,288.96999999999997,Needs Awareness
15547,7,695,4910.6,Champions
15549,77,114,1681.46,Promising Customer
15550,4,61,575.63,Champions
15551,36,29,436.06,At Risk
15552,217,17,90.12,Hibernating
15553,60,55,428.93,Needs Awareness
15554,277,14,217.2,Hibernating
15555,12,887,4794.86,Champions
15556,24,31,279.77,Needs Awareness
15557,28,19,468.91,At Risk
15561,11,27,800.59,Promising Customer
15562,351,1,134.55,Hibernating
15563,22,113,1400.44,Promising Customer
15565,50,8,173.16,Needs Attention
15567,18,7,186.01,Needs Attention
15568,2,53,758.29,Champions
15569,103,31,1375.71,At Risk
15570,7,319,4148.82,Champions
15571,11,57,650.4300000000001,Champions
15572,4,212,2533.42,Champions
15573,31,97,591.1899999999999,Potential Customer
15574,177,152,675.64,Needs Awareness
15576,37,43,921.37,Promising Customer
15577,151,39,258.88,About to Sleep
15578,162,13,127.1,Hibernating
15579,68,48,327.6,Needs Awareness
15581,120,146,3675.77,Promising Customer
15582,24,44,682.9100000000001,Promising Customer
15584,23,122,720.86,Potential Customer
15585,176,31,455.3,Needs Attention
15587,50,9,913.6800000000001,Can't Lose Them
15589,255,29,478.53000000000003,Needs Attention
15592,46,24,388.58,At Risk
15593,70,5,199.8,Hibernating
15594,15,103,1771.78,Champions
15596,100,77,1406.59,At Risk
15597,35,22,324.57,At Risk
15598,53,14,240.68,Needs Attention
15599,26,52,761.74,Promising Customer
15601,11,410,6776.56,Champions
15602,8,46,1297.8700000000001,Champions
15603,78,2,48.480000000000004,Hibernating
15604,52,17,216.39,About to Sleep
15605,36,67,1198.23,Promising Customer
15606,61,77,2920.16,Promising Customer
15607,336,13,104.76,Hibernating
15608,28,60,1093.68,Promising Customer
15609,184,16,298.48,Needs Attention
15610,51,6,112.46000000000001,Hibernating
15611,9,43,1591.45,Champions
15612,36,6,195.15,Needs Attention
15615,10,423,10399.74,Champions
15618,32,45,776.851,Promising Customer
15619,10,3,336.40000000000003,Loyal Customer
15620,56,100,1553.18,Promising Customer
15621,4,16,1293.03,Loyal Customer
15622,43,185,3709.56,Promising Customer
15623,141,19,301.03,Needs Attention
15624,116,34,588.13,At Risk
15625,103,64,1534.26,At Risk
15626,74,49,675.8,At Risk
15628,4,155,2870.2400000000002,Champions
15630,45,60,1186.35,Promising Customer
15632,15,167,3285.31,Champions
15634,17,15,243.55,At Risk
15636,89,25,724.76,At Risk
15637,52,15,223.36,Needs Attention
15639,134,25,425.32,Needs Attention
15640,4,476,12416.11,Champions
15641,105,119,1887.2,At Risk
15643,191,33,664.0,Needs Attention
15644,166,232,803.54,Needs Awareness
15645,18,52,612.01,Promising Customer
15646,157,35,447.64000000000004,Needs Attention
15648,204,24,639.5,Needs Attention
15649,336,2,816.0,Can't Lose Them
15651,36,32,646.3,At Risk
15652,91,21,337.74,Needs Attention
15653,92,6,877.4399999999999,Can't Lose Them
15654,9,21,922.53,Loyal Customer
15655,243,34,560.67,Needs Attention
15656,45,47,748.5,At Risk
15657,22,1,30.0,Hibernating
15658,190,48,1024.1000000000001,At Risk
15659,43,11,306.45,Needs Attention
15660,25,90,1600.86,Promising Customer
15661,317,5,309.8,Hibernating
15663,106,9,138.14,Hibernating
15664,50,17,386.43,At Risk
15665,168,115,2222.21,At Risk
15667,39,13,301.32,Needs Attention
15668,217,1,76.32000000000001,Hibernating
15669,40,33,684.34,At Risk
15670,296,12,173.05,Hibernating
15671,18,78,2657.13,Champions
15673,88,138,2726.23,Promising Customer
15674,73,114,2446.6,Promising Customer
15675,81,21,323.69,Needs Attention
15676,18,202,3435.76,Champions
15677,49,33,657.23,At Risk
15678,52,12,352.7,Needs Attention
15679,24,110,781.28,Potential Customer
15680,9,78,1333.68,Champions
15681,25,53,1426.16,Promising Customer
15683,117,10,193.75,Hibernating
15687,8,166,2993.1,Champions
15689,119,9,254.1,Hibernating
15690,4,19,239.76,Potential Customer
15691,252,2,136.8,Hibernating
15692,28,12,191.04,Needs Attention
15694,0,78,6479.4,Champions
15695,266,22,409.98,Needs Attention
15696,33,168,2711.11,Promising Customer
15699,17,18,309.65,At Risk
15700,172,86,696.68,At Risk
15701,2,230,1529.0,Champions
15703,264,5,211.5,Hibernating
15704,140,117,2293.62,At Risk
15705,201,6,143.1,Hibernating
15706,63,55,1060.56,At Risk
15707,35,205,916.98,Potential Customer
15708,40,273,3235.25,Promising Customer
15709,283,6,133.25,Hibernating
15712,9,53,1072.3600000000001,Champions
15713,143,19,356.7,Needs Attention
15714,11,34,330.03000000000003,Potential Customer
15716,145,117,1101.1100000000001,At Risk
15717,234,7,150.3,Hibernating
15719,32,931,5030.07,Promising Customer
15720,24,128,598.73,Potential Customer
15721,11,84,471.40000000000003,Potential Customer
15722,35,67,2211.21,Promising Customer
15723,364,38,190.7,About to Sleep
15724,201,11,218.25,Hibernating
15725,15,32,415.25,Promising Customer
15727,16,301,5159.06,Champions
15729,212,5,85.0,Hibernating
15730,65,70,1120.88,At Risk
15732,212,14,294.12,Needs Attention
15733,282,10,162.3,Hibernating
15734,114,26,1339.45,Can't Lose Them
15737,14,71,1188.1200000000001,Champions
15738,18,173,4812.42,Champions
15739,66,8,449.12,Can't Lose Them
15740,49,9,154.88,Hibernating
15743,16,86,775.96,Potential Customer
15744,77,3,34.8,Hibernating
15745,19,62,1094.59,Promising Customer
15746,134,28,196.88,About to Sleep
15747,12,90,946.64,Champions
15748,40,20,144.36,About to Sleep
15749,235,10,44534.3,Can't Lose Them
15750,2,291,2463.05,Champions
15752,39,405,2626.6,Promising Customer
15753,304,1,79.2,Hibernating
15754,51,28,458.57,At Risk
15755,10,141,2364.25,Champions
15756,61,191,528.01,Needs Awareness
15757,65,45,714.42,At Risk
15758,24,9,205.25,Needs Attention
15759,218,7,253.04,Hibernating
15762,65,37,583.75,At Risk
15763,31,61,1086.92,Promising Customer
15764,88,180,3279.97,Promising Customer
15766,64,11,315.06,Needs Attention
15768,115,27,621.8299999999999,At Risk
15769,7,130,56252.72,Champions
15773,5,10,635.6800000000001,Loyal Customer
15774,68,25,270.8,About to Sleep
15775,245,7,104.9,Hibernating
15776,133,18,241.62,Needs Attention
15777,241,21,1047.11,Can't Lose Them
15780,183,29,475.28000000000003,Needs Attention
15781,25,20,345.46,At Risk
15782,9,43,2614.7400000000002,Champions
15783,10,14,246.3,Promising Customer
15785,32,83,2328.9700000000003,Promising Customer
15786,46,266,4919.0,Promising Customer
15787,26,200,933.26,Potential Customer
15789,358,25,351.3,Needs Attention
15790,10,34,218.75,Potential Customer
15791,43,75,1612.69,Promising Customer
15793,14,12,965.61,Loyal Customer
15795,149,42,610.01,At Risk
15796,1,132,2708.61,Champions
15797,113,8,2207.4,Can't Lose Them
15799,75,98,884.14,Needs Awareness
15800,107,117,696.89,Needs Awareness
15801,46,64,1063.95,Promising Customer
15802,142,1,451.42,Can't Lose Them
15803,51,8,415.82000000000005,Can't Lose Them
15804,0,262,4206.39,Champions
15805,23,299,5488.18,Champions
15806,46,31,784.58,At Risk
15807,50,48,903.9,Promising Customer
15808,306,195,3651.27,At Risk
15809,36,35,515.77,At Risk
15810,78,89,1391.98,At Risk
15811,22,133,2218.62,Champions
15812,107,41,1801.14,At Risk
15813,207,40,1303.9099999999999,At Risk
15814,16,72,1945.33,Champions
15815,63,49,2100.6,Promising Customer
15819,49,123,1905.45,Promising Customer
15820,319,17,206.98,Hibernating
15821,44,62,570.96,Needs Awareness
15822,3,33,885.47,Champions
15823,372,1,15.0,Hibernating
15825,172,20,532.94,Needs Attention
15826,56,68,1654.31,Promising Customer
15827,73,115,1836.0900000000001,Promising Customer
15829,99,51,636.14,At Risk
15830,37,39,576.0,At Risk
15831,58,66,794.64,At Risk
15832,254,54,836.79,At Risk
15834,70,269,2225.15,Promising Customer
15835,44,50,954.09,Promising Customer
15836,50,10,137.37,Hibernating
15837,64,24,391.98,At Risk
15838,11,167,33643.08,Champions
15839,33,62,1048.49,Promising Customer
15840,58,27,355.56,At Risk
15841,72,47,1224.06,At Risk
15843,303,8,118.95000000000002,Hibernating
15844,46,11,130.73999999999998,Hibernating
15845,17,138,3711.77,Champions
15847,38,22,389.27,At Risk
15850,19,93,234.88,Potential Customer
15852,186,22,160.71,About to Sleep
15853,51,30,110.8,About to Sleep
15854,4,138,2969.12,Champions
15855,136,80,712.24,At Risk
15856,4,628,16143.64,Champions
15857,18,14,297.0,At Risk
15858,15,188,1427.57,Champions
15860,40,139,965.16,Promising Customer
15861,12,540,3146.92,Champions
15862,8,147,832.88,Potential Customer
15863,25,18,68.84,About to Sleep
15864,22,20,1936.3200000000002,Loyal Customer
15865,40,40,895.13,Promising Customer
15866,101,43,211.89,About to Sleep
15867,5,459,3810.14,Champions
15869,277,15,149.64,Hibernating
15870,32,74,351.44,Needs Awareness
15872,14,108,316.25,Potential Customer
15874,63,120,4405.88,Promising Customer
15877,1,126,490.33,Potential Customer
15880,369,96,329.03000000000003,About to Sleep
15881,312,29,501.39000000000004,Needs Attention
15882,198,23,516.36,Needs Attention
15883,2,49,396.48,Potential Customer
15885,92,18,379.35,Needs Attention
15886,60,12,181.09,Needs Attention
15888,80,12,168.31,Hibernating
15889,156,85,420.07,Needs Awareness
15891,226,60,511.68,About to Sleep
15894,253,37,258.25,About to Sleep
15895,149,11,179.17,Hibernating
15897,194,22,208.59,About to Sleep
15898,1,84,1383.83,Champions
15899,368,4,56.25,Hibernating
15900,23,47,337.28,Needs Awareness
15901,16,111,351.73,Potential Customer
15903,9,74,5126.76,Champions
15904,8,30,164.68,Potential Customer
15906,19,150,1567.69,Champions
15907,3,226,882.72,Potential Customer
15909,173,7,191.94,Hibernating
15910,0,266,1228.88,Champions
15912,178,19,264.62,Needs Attention
15916,16,151,1502.8600000000001,Champions
15917,247,12,123.1,Hibernating
15918,190,40,334.23,About to Sleep
15919,19,122,525.69,Potential Customer
15920,154,60,167.5,About to Sleep
15921,172,24,323.03000000000003,Needs Attention
15922,373,11,369.5,Hibernating
15923,372,21,127.08,Hibernating
15925,194,12,207.15,Hibernating
15930,67,21,426.63,Needs Attention
15932,4,115,2495.87,Champions
15933,21,74,1107.46,Promising Customer
15935,239,12,416.86,Needs Attention
15937,64,7,145.35,Hibernating
15938,112,18,404.58,Needs Attention
15939,89,76,6115.01,Promising Customer
15940,311,1,35.8,Hibernating
15942,133,14,337.44,Needs Attention
15944,276,6,325.1,Hibernating
15945,365,2,181.0,Hibernating
15947,82,29,1708.24,At Risk
15948,8,60,955.24,Champions
15949,16,19,364.72,Promising Customer
15950,31,97,1744.71,Promising Customer
15951,8,41,708.22,Champions
15952,33,84,781.91,Promising Customer
15953,15,97,1657.28,Champions
15955,24,183,4416.26,Champions
15957,31,42,428.89,Needs Awareness
15958,74,7,104.35,Hibernating
15963,19,28,470.76,Promising Customer
15965,17,111,808.87,Potential Customer
15967,23,80,397.68,Potential Customer
15969,2,20,666.1,Champions
15970,303,11,314.1,Hibernating
15971,17,35,4199.85,Loyal Customer
15973,366,4,307.82000000000005,Hibernating
15974,39,176,3442.15,Promising Customer
15975,84,24,371.01,Needs Attention
15976,165,96,427.64,Needs Awareness
15977,17,65,1054.73,Promising Customer
15978,77,49,1098.78,At Risk
15980,88,43,2398.86,At Risk
15981,24,97,3408.48,Promising Customer
15983,22,112,1465.12,Promising Customer
15984,2,258,2780.63,Champions
15985,123,37,1142.42,At Risk
15986,30,14,168.12,About to Sleep
15987,12,128,1432.77,Champions
15988,19,26,156.78,Needs Awareness
15990,44,52,792.11,Promising Customer
15992,3,3,41.989999999999995,About to Sleep
15993,8,543,2777.67,Champions
15994,54,32,414.27,At Risk
15996,88,127,1032.58,Needs Awareness
15998,36,504,3080.22,Promising Customer
16000,2,9,12393.7,Loyal Customer
16003,29,103,2735.37,Promising Customer
16005,12,201,578.71,Potential Customer
16006,211,8,101.4,Hibernating
16007,47,381,1693.81,Promising Customer
16008,23,33,478.78,Promising Customer
16009,22,82,972.11,Promising Customer
16010,245,79,392.4,About to Sleep
16011,8,210,3352.96,Champions
16012,35,94,1415.29,Promising Customer
16013,3,139,37130.6,Champions
16014,37,138,646.83,Potential Customer
16015,3,181,704.55,Potential Customer
16016,3,224,1465.51,Champions
16017,47,32,211.88,About to Sleep
16018,39,28,408.90000000000003,At Risk
16019,46,160,3786.2400000000002,Promising Customer
16020,16,46,851.01,Promising Customer
16022,260,71,602.63,At Risk
16023,46,101,719.81,Promising Customer
16024,12,63,251.03,Potential Customer
16025,29,28,439.65999999999997,At Risk
16026,43,32,236.09,Needs Awareness
16027,91,16,934.62,Can't Lose Them
16029,38,241,80850.84,Promising Customer
16030,309,29,331.24,Needs Attention
16031,92,98,547.9,Needs Awareness
16033,5,1128,8778.82,Champions
16034,196,22,437.7,Needs Attention
16036,87,55,758.92,At Risk
16037,269,39,855.02,At Risk
16038,7,26,471.78000000000003,Champions
16040,65,65,1313.55,Promising Customer
16041,30,6,3166.4,Loyal Customer
16042,22,70,1177.47,Promising Customer
16043,37,39,773.99,Promising Customer
16045,119,83,1340.7,At Risk
16048,373,8,256.44,Hibernating
16049,40,299,1074.81,Potential Customer
16050,173,10,137.9,Hibernating
16052,54,34,362.06,At Risk
16053,32,84,1511.95,Promising Customer
16054,145,70,783.9,At Risk
16055,220,8,134.8,Hibernating
16056,45,66,650.75,Promising Customer
16057,16,121,2263.12,Champions
16059,65,178,1453.16,Promising Customer
16062,9,64,1153.62,Champions
16063,260,23,335.32,Needs Attention
16065,365,73,367.14,About to Sleep
16066,16,101,1521.04,Champions
16070,22,33,852.15,Promising Customer
16071,44,21,326.24,At Risk
16072,288,23,584.3199999999999,Needs Attention
16073,297,1,122.39999999999999,Hibernating
16076,3,129,2234.73,Champions
16078,283,1,79.2,Hibernating
16079,16,21,1352.0,Loyal Customer
16080,81,10,217.16,Hibernating
16081,56,223,2799.42,Promising Customer
16083,100,31,1317.62,At Risk
16084,299,38,436.18,Needs Attention
16085,23,167,981.51,Potential Customer
16086,59,39,1121.39,At Risk
16091,154,18,315.06,Needs Attention
16092,114,51,817.86,At Risk
16093,106,1,17.0,Hibernating
16094,11,63,1078.23,Champions
16096,264,12,320.62,Needs Attention
16097,240,10,185.04999999999998,Hibernating
16098,87,67,2005.63,At Risk
16099,50,39,731.9,At Risk
16101,70,76,1290.7,Promising Customer
16102,42,57,1842.14,Promising Customer
16103,7,48,1429.64,Champions
16104,61,28,298.21,About to Sleep
16105,248,13,336.96,Needs Attention
16106,65,6,108.38,Hibernating
16107,17,31,3204.1600000000003,Loyal Customer
16108,84,48,842.5,At Risk
16109,218,18,611.88,Needs Attention
16110,45,342,1320.95,Promising Customer
16112,143,16,195.73999999999998,Needs Attention
16113,183,30,161.38,About to Sleep
16114,170,8,135.75000000000003,Hibernating
16115,9,279,1660.8799999999999,Champions
16116,211,34,612.78,Needs Attention
16117,189,30,232.21,About to Sleep
16119,8,16,423.36,Loyal Customer
16120,59,30,1309.14,At Risk
16121,57,204,854.66,Needs Awareness
16122,73,38,684.4200000000001,At Risk
16123,51,16,307.78,Needs Attention
16124,317,11,249.0,Hibernating
16125,367,13,289.35,Hibernating
16126,29,117,6287.77,Promising Customer
16127,39,40,656.25,At Risk
16128,17,89,1880.22,Champions
16131,51,78,3506.54,Promising Customer
16133,3,338,14589.04,Champions
16134,21,35,618.09,Promising Customer
16135,262,21,517.55,Needs Attention
16136,59,37,709.38,At Risk
16139,18,31,635.41,Promising Customer
16140,65,35,725.18,At Risk
16141,88,30,620.4,At Risk
16142,249,37,535.34,Needs Attention
16143,3,117,2424.94,Champions
16144,246,1,175.2,Hibernating
16145,8,224,3799.4900000000002,Champions
16146,157,29,734.13,At Risk
16147,133,22,375.0,Needs Attention
16148,296,1,76.32000000000001,Hibernating
16149,4,18,280.52,Champions
16150,42,117,2053.02,Promising Customer
16152,268,29,1829.04,Can't Lose Them
16153,49,89,1824.23,Promising Customer
16156,8,128,3092.04,Champions
16157,15,18,656.69,Loyal Customer
16159,281,14,348.2,Needs Attention
16160,65,20,1025.44,Can't Lose Them
16161,1,471,5533.67,Champions
16162,252,2,37.4,Hibernating
16163,232,6,856.6,Can't Lose Them
16164,17,34,822.48,Promising Customer
16168,10,98,3787.6,Champions
16169,8,85,1822.97,Champions
16170,50,125,1885.05,Promising Customer
16171,59,3,73.2,Hibernating
16172,95,69,1140.21,At Risk
16173,15,84,1418.32,Champions
16174,126,23,1009.5500000000001,Can't Lose Them
16175,94,58,1037.59,At Risk
16177,50,15,331.95,Needs Attention
16178,138,8,197.9,Hibernating
16179,60,11,215.83,Needs Attention
16180,100,162,10254.18,Promising Customer
16181,73,11,305.54,Needs Attention
16182,72,28,6617.65,Loyal Customer
16183,67,15,338.71000000000004,Needs Attention
16184,64,45,1158.79,At Risk
16185,16,31,529.41,Promising Customer
16186,22,218,4006.94,Champions
16187,31,295,6911.4400000000005,Promising Customer
16188,44,67,981.86,Promising Customer
16189,15,11,215.48,At Risk
16190,40,6,215.08,Needs Attention
16191,2,134,5180.52,Champions
16193,236,19,314.45,Needs Attention
16198,75,15,400.68100000000004,Needs Attention
16200,4,172,1068.8700000000001,Champions
16201,3,111,1863.47,Champions
16202,360,18,365.27,Needs Attention
16203,58,35,592.9,At Risk
16204,23,50,384.18,Needs Awareness
16205,30,97,757.63,Promising Customer
16206,54,63,537.0600000000001,Needs Awareness
16207,25,19,394.38,At Risk
16208,44,66,664.26,Promising Customer
16209,88,46,2262.62,At Risk
16210,1,123,21086.3,Champions
16211,88,23,547.02,At Risk
16212,19,41,690.34,Promising Customer
16213,78,6,159.0,Hibernating
16214,170,44,1062.75,At Risk
16215,80,14,242.35,Needs Attention
16216,267,37,914.9300000000001,At Risk
16217,235,15,304.25,Needs Attention
16218,29,84,3084.68,Promising Customer
16221,36,95,860.86,Promising Customer
16222,318,122,773.5500000000001,Needs Awareness
16224,57,96,1295.3,Promising Customer
16225,44,134,1096.32,Promising Customer
16226,203,8,255.12,Hibernating
16227,225,6,314.22,Hibernating
16229,87,47,1010.6,At Risk
16230,189,35,542.03,Needs Attention
16232,43,37,990.88,Promising Customer
16233,71,22,536.6800000000001,At Risk
16235,40,46,867.31,Promising Customer
16236,78,20,432.2,Needs Attention
16239,56,19,414.2,At Risk
16240,24,135,3718.8,Promising Customer
16241,9,655,2590.31,Champions
16242,8,292,3579.86,Champions
16243,33,51,409.1,Needs Awareness
16244,211,91,1522.75,At Risk
16245,23,90,1413.66,Promising Customer
16247,170,16,114.56,Hibernating
16248,61,7,152.94,Hibernating
16249,52,69,1800.07,Promising Customer
16250,261,24,389.44,Needs Attention
16253,66,123,3683.86,Promising Customer
16255,16,270,2619.91,Champions
16256,266,13,752.4300000000001,Can't Lose Them
16257,176,2,46.95,Hibernating
16258,45,135,5203.51,Promising Customer
16260,50,18,1035.45,Can't Lose Them
16261,17,119,728.54,Potential Customer
16265,9,258,5447.0,Champions
16266,73,61,861.89,At Risk
16268,71,45,667.65,At Risk
16270,353,54,1141.24,At Risk
16271,2,130,1404.64,Champions
16272,116,25,411.7,Needs Attention
16274,373,65,351.75,About to Sleep
16275,196,33,559.87,Needs Attention
16276,176,6,810.6000000000001,Can't Lose Them
16278,100,23,566.38,Needs Attention
16279,21,106,1502.78,Promising Customer
16281,72,17,2062.06,Can't Lose Them
16282,339,11,168.3,Hibernating
16283,5,166,1570.81,Champions
16284,31,103,812.68,Promising Customer
16287,169,8,142.5,Hibernating
16292,121,17,302.25,Needs Attention
16293,21,118,2248.9900000000002,Champions
16295,9,79,1328.55,Champions
16297,268,20,301.9,Needs Attention
16298,22,27,598.2,Promising Customer
16302,126,11,233.22,Hibernating
16303,25,162,5360.63,Champions
16305,138,22,361.21999999999997,Needs Attention
16306,213,41,632.27,At Risk
16308,37,4,2560.0,Loyal Customer
16309,106,42,706.57,At Risk
16311,17,37,616.26,Promising Customer
16313,3,16,274.15000000000003,Champions
16315,330,14,226.37,Hibernating
16316,64,151,2938.91,Promising Customer
16317,119,69,1341.65,At Risk
16318,35,19,328.15,At Risk
16319,217,3,404.40000000000003,Needs Attention
16320,172,56,1038.46,At Risk
16321,72,12,373.65000000000003,Needs Attention
16322,1,37,326.75,Potential Customer
16323,196,1,207.50000000000003,Hibernating
16324,128,111,408.59000000000003,Needs Awareness
16325,46,18,594.24,At Risk
16326,5,300,3039.2200000000003,Champions
16327,14,317,3820.27,Champions
16330,17,39,251.91,Potential Customer
16332,28,151,1582.8,Promising Customer
16333,7,45,26626.8,Loyal Customer
16337,36,10,151.05,Needs Attention
16338,157,11,214.79999999999998,Hibernating
16339,284,18,94.05,Hibernating
16340,107,141,534.31,Needs Awareness
16341,24,77,1971.87,Promising Customer
16342,75,15,322.41,Needs Attention
16343,16,43,328.58,Potential Customer
16344,158,2,101.10000000000001,Hibernating
16345,44,37,565.46,At Risk
16347,11,85,847.45,Champions
16348,32,222,1415.65,Promising Customer
16349,290,9,53.5,Hibernating
16350,21,57,1116.47,Promising Customer
16351,332,8,153.9,Hibernating
16352,17,28,494.44,Promising Customer
16353,3,94,6675.71,Champions
16354,63,39,395.8,Needs Awareness
16356,197,31,211.77,About to Sleep
16357,33,34,658.88,At Risk
16358,1,109,2027.5,Champions
16359,7,66,1750.92,Champions
16360,4,636,3450.41,Champions
16361,9,104,891.21,Potential Customer
16362,32,77,709.99,Promising Customer
16363,53,5,109.36000000000001,Hibernating
16364,11,52,705.79,Champions
16365,17,51,1540.42,Champions
16366,18,18,327.3,At Risk
16367,37,127,800.67,Promising Customer
16368,2,69,479.91,Potential Customer
16369,18,117,1545.41,Champions
16370,82,221,1301.91,Promising Customer
16372,33,92,355.73,Needs Awareness
16374,66,109,466.73,Needs Awareness
16376,8,122,974.96,Champions
16377,267,5,676.2,Can't Lose Them
16378,247,23,362.95,Needs Attention
16379,4,108,2157.4,Champions
16380,61,31,1743.1499999999999,At Risk
16383,74,98,643.76,Needs Awareness
16384,89,33,584.5,At Risk
16385,60,57,554.86,Needs Awareness
16386,28,81,302.57,Needs Awareness
16387,322,4,94.36,Hibernating
16389,53,34,1382.07,At Risk
16392,269,43,217.89,About to Sleep
16393,2,327,3040.96,Champions
16394,56,83,1555.34,Promising Customer
16395,60,206,1482.06,Promising Customer
16398,154,82,1705.8,At Risk
16399,19,72,408.02,Potential Customer
16400,94,29,303.93,About to Sleep
16401,1,186,4098.32,Champions
16402,264,57,293.45,About to Sleep
16403,312,10,177.5,Hibernating
16404,70,23,443.05,At Risk
16405,302,5,167.25,Hibernating
16406,18,58,154.35,Needs Awareness
16407,12,168,2079.68,Champions
16409,36,231,2022.98,Promising Customer
16411,19,44,211.7,Needs Awareness
16412,53,30,135.99,About to Sleep
16413,56,31,262.2,About to Sleep
16414,21,7,126.25,Needs Attention
16415,44,47,200.27,Needs Awareness
16416,26,71,1051.4,Promising Customer
16418,44,95,631.12,Needs Awareness
16419,112,50,958.71,At Risk
16422,17,369,34684.4,Champions
16423,24,18,346.12,At Risk
16424,191,5,133.56,Hibernating
16425,302,21,302.7,Needs Attention
16426,2,353,1863.76,Champions
16427,263,9,241.06,Hibernating
16429,106,2,284.55,Hibernating
16430,57,6,300.85,Needs Attention
16431,213,76,623.28,At Risk
16432,64,8,287.4,Needs Attention
16433,28,17,184.26,About to Sleep
16434,29,107,1511.8,Promising Customer
16438,5,132,798.35,Potential Customer
16440,7,282,3640.67,Champions
16441,67,24,381.2,Needs Attention
16442,1,171,609.3,Potential Customer
16444,46,84,654.67,Needs Awareness
16445,33,63,230.51,Needs Awareness
16446,0,3,168472.5,Loyal Customer
16447,135,34,255.91,About to Sleep
16448,198,19,182.99,Hibernating
16449,197,40,707.69,At Risk
16450,149,11,311.92,Needs Attention
16451,87,14,266.97,Needs Attention
16454,44,2,6.9,Hibernating
16455,63,99,1841.18,Promising Customer
16456,99,110,2158.18,At Risk
16457,218,9,208.36,Hibernating
16458,2,202,3482.7400000000002,Champions
16460,28,132,811.23,Potential Customer
16461,177,32,142.92,About to Sleep
16462,73,3,136.0,Hibernating
16463,21,82,1422.4,Promising Customer
16464,19,230,1298.66,Potential Customer
16466,33,146,1595.96,Promising Customer
16468,74,2,74.9,Hibernating
16469,23,171,625.42,Potential Customer
16470,51,164,752.77,Needs Awareness
16471,274,13,223.95000000000002,Hibernating
16473,164,18,316.11,Needs Attention
16474,7,337,1810.65,Champions
16475,88,28,544.3,At Risk
16477,63,146,2494.46,Promising Customer
16478,25,17,331.0,At Risk
16479,10,35,300.83,Potential Customer
16480,75,53,769.29,At Risk
16482,15,18,220.62,Needs Awareness
16483,192,19,139.35,Hibernating
16484,173,25,404.3,Needs Attention
16485,77,42,363.65,Needs Awareness
16488,33,29,498.8,At Risk
16491,46,39,731.5,At Risk
16493,79,56,1351.63,At Risk
16494,296,50,826.53,At Risk
16495,3,88,648.26,Potential Customer
16496,8,95,1599.52,Champions
16497,49,136,2965.69,Promising Customer
16498,161,15,100.97,Hibernating
16499,360,19,365.45,Needs Attention
16500,4,11,400.86,Loyal Customer
16503,106,84,1431.93,At Risk
16504,25,83,465.88,Potential Customer
16505,31,4,777.6,Can't Lose Them
16506,19,3,90.30000000000001,Hibernating
16509,296,13,363.7,Needs Attention
16510,372,13,248.1,Hibernating
16511,21,159,918.33,Potential Customer
16513,4,35,874.59,Champions
16515,52,111,1624.14,Promising Customer
16516,30,6,101.69999999999999,Hibernating
16517,277,17,162.7,Hibernating
16518,61,40,484.32,At Risk
16519,25,13,215.07999999999998,Needs Attention
16520,186,156,1046.57,Needs Awareness
16523,1,290,9418.470000000001,Champions
16525,2,183,13027.45,Champions
16526,171,15,290.36,Needs Attention
16527,81,14,228.06,Needs Attention
16528,3,17,244.41,Potential Customer
16529,190,30,455.25,Needs Attention
16531,22,77,1244.59,Promising Customer
16532,17,4,6748.8,Loyal Customer
16533,19,176,1082.81,Potential Customer
16535,5,31,593.75,Champions
16536,110,54,548.12,At Risk
16539,2,45,1388.81,Champions
16542,53,5,119.62,Hibernating
16545,164,3,339.3,Hibernating
16546,290,25,787.15,Needs Attention
16549,10,925,4034.9,Champions
16550,108,251,2298.97,Promising Customer
16551,95,32,922.12,At Risk
16552,242,17,379.73,Needs Attention
16553,163,84,5719.82,At Risk
16554,42,52,837.1,Promising Customer
16555,35,17,285.89,At Risk
16556,66,207,3313.79,Promising Customer
16557,24,11,281.85,At Risk
16558,0,460,8338.49,Champions
16560,26,56,841.41,Promising Customer
16561,5,31,511.12,Champions
16563,53,19,1077.74,Can't Lose Them
16565,364,3,173.7,Hibernating
16566,15,18,614.66,Loyal Customer
16567,194,35,865.6,At Risk
16569,3,5,124.2,At Risk
16570,15,126,3738.4,Champions
16571,26,87,1421.69,Promising Customer
16572,127,57,1009.6,At Risk
16573,84,42,663.61,At Risk
16574,71,28,451.44,At Risk
16581,182,9,105.84,Hibernating
16582,113,6,313.62,Needs Attention
16583,373,14,233.45,Hibernating
16584,80,28,936.08,At Risk
16586,248,8,463.95,Needs Attention
16587,232,13,225.15,Hibernating
16589,71,33,459.24,At Risk
16591,68,10,213.5,Needs Attention
16592,4,216,4113.68,Champions
16593,50,27,330.03,At Risk
16594,75,53,181.09,About to Sleep
16595,61,85,360.16,Needs Awareness
16596,15,12,250.15,At Risk
16597,4,7,90.04,Needs Awareness
